wavelength,flux
58254.84238743761,1.636251966750585e-18
58255.88843091383,1.6361371954405933e-18
58260.890223918315,1.6355856727671736e-18
58265.892016924765,1.6350340466961773e-18
58266.27162968821,1.634992584267973e-18
58270.89380993845,1.6344830410106404e-18
58275.89560294209,1.6339323455178332e-18
58277.70087195191,1.6337335119780908e-18
58280.897395952394,1.6333819602177558e-18
58285.89918895224,1.6328319885079846e-18
58289.130114206884,1.6324772314227759e-18
58290.90098195852,1.63228212019579e-18
58295.90277496556,1.6317329756666313e-18
58300.55935646733,1.631221674650497e-18
58300.9045679791,1.6311838311374727e-18
58305.906360982255,1.6306355137889266e-18
58310.90815399227,1.630086576054921e-18
58311.98859872688,1.6299684960224791e-18
58315.90994700376,1.6295386722966812e-18
58320.91174001141,1.6289900447554055e-18
58323.4178409812,1.6287152139968847e-18
58325.91353301002,1.628442037599589e-18
58330.91532601708,1.6278942372389258e-18
58334.84707323998,1.6274643101155514e-18
58335.917119027545,1.6273469538661454e-18
58340.918912036395,1.6268000840836713e-18
58345.920705050085,1.6262529041084675e-18
58346.276315497904,1.626214130017254e-18
58350.92249805237,1.6257065513138762e-18
58355.9242910612,1.625160922302321e-18
58357.70555775003,1.6249661212680647e-18
58357.777292559775,1.6249581596546689e-18
58357.777292571125,1.6249588834377048e-18
58360.926084071856,1.6246146729053062e-18
58365.92787707973,1.624069767676787e-18
58369.13480001164,1.6237199736752535e-18
58370.92967008024,1.6235244488579613e-18
58375.93146309164,1.6229799572197483e-18
58380.56404226601,1.6224762042267035e-18
58380.933256098164,1.6224358791718415e-18
58385.935049106854,1.6218916977263582e-18
58390.936842113435,1.6213483434614874e-18
58391.99328452119,1.6212334687539191e-18
58395.93863512512,1.6208045756063104e-18
58400.940428126414,1.6202610145462865e-18
58403.422526787326,1.6199919740520536e-18
58405.942221136036,1.619718073871722e-18
58410.94401415004,1.6191749264020044e-18
58414.85176904245,1.618750272555035e-18
58415.94580715314,1.6186318823298633e-18
58420.94760016431,1.6180892518480285e-18
58425.949393168434,1.6175473451492297e-18
58426.28101130082,1.617511052599854e-18
58430.95118617322,1.6170050248601246e-18
58435.9529791865,1.6164636351492087e-18
58437.710243555455,1.6162735904034746e-18
58440.95477219335,1.6159224522334459e-18
58445.956565201726,1.6153814761128362e-18
58449.139485810454,1.6150372655804376e-18
58450.9583582083,1.6148404999922265e-18
58455.960151221145,1.6142994204740403e-18
58460.56872806684,1.6138020781307427e-18
58460.961944225666,1.6137592715340431e-18
58465.96373724154,1.6132196395819288e-18
58470.96553024288,1.6126795940395083e-18
58471.997970324315,1.612568545042273e-18
58475.96732324951,1.6121404790752768e-18
58480.96911625853,1.6116009505207391e-18
58483.427212584626,1.6113361493271456e-18
58485.970909267104,1.6110624559419671e-18
58490.972702283856,1.6105242715559248e-18
58495.12389783512,1.6100775940251462e-18
58495.9744952833,1.6099865007601888e-18
58500.97628829706,1.6094487299644527e-18
58505.97808129974,1.6089117863493292e-18
58506.820583074674,1.6088212100722547e-18
58510.97987431174,1.6083751529269355e-18
58515.98166731924,1.6078384161069651e-18
58518.51726831723,1.6075661702878586e-18
58520.983460331336,1.6073016792869948e-18
58525.9852533458,1.6067654594549073e-18
58530.21395355612,1.606311957684075e-18
58530.98704634905,1.606229446417973e-18
58535.988839361824,1.6056938469713448e-18
58540.99063237069,1.6051581441271402e-18
58541.91063879837,1.6050593994415167e-18
58545.992425373704,1.6046227514756652e-18
58550.99421838044,1.6040878758120731e-18
58553.607324041775,1.6038084955601833e-18
58555.99601138908,1.6035527933533279e-18
58560.99780440936,1.6030185380751952e-18
58565.30400928642,1.602558315461886e-18
58565.99959741677,1.602484179399486e-18
58571.00139042115,1.601950234314083e-18
58576.00318343248,1.6014168062165628e-18
58577.00069452316,1.6013103067126966e-18
58580.74200184609,1.6009115022598695e-18
58581.00497643787,1.6008836883117724e-18
58586.00676944743,1.600350570406982e-18
58588.69737976796,1.6000638489271558e-18
58591.008562459894,1.5998183830803807e-18
58596.010355474056,1.5992859889586262e-18
58600.39406501618,1.598819769285876e-18
58601.01214847734,1.5987544220174843e-18
58606.01394149162,1.5982231652690722e-18
58611.01573449299,1.5976924255085428e-18
58612.090750253905,1.597578171186434e-18
58616.017527503485,1.5971611687601306e-18
58621.019320522275,1.5966311527826373e-18
58623.78743549238,1.596337503665181e-18
58626.021113525676,1.5961005164196845e-18
58631.02290653597,1.595570293647038e-18
58635.484120745095,1.595097559926964e-18
58636.02469954104,1.5950407946574275e-18
58641.02649255187,1.5945107786799342e-18
58645.43723839685,1.594043835224148e-18
58646.02828556799,1.5939814864854768e-18
58647.180805981916,1.5938596841402784e-18
58651.03007857755,1.5934519874958663e-18
58656.03187158026,1.592923625879598e-18
58658.87749122078,1.592622945726935e-18
58661.03366459882,1.5923950574681767e-18
58666.03545761014,1.5918669026470616e-18
58670.57417647041,1.5913881718675465e-18
58671.03725061413,1.5913393682114059e-18
58676.039043622266,1.5908121439684799e-18
58681.04083663461,1.5902848163279773e-18
58682.270861707315,1.590155776152419e-18
58686.04262963984,1.5897584192656639e-18
58691.04442266112,1.5892325391912333e-18
58693.967546956155,1.5889249314009401e-18
58696.046215664304,1.588706348924073e-18
58701.048008672726,1.5881806756447956e-18
58705.66423219787,1.587695844408263e-18
58706.04980168681,1.5876550023655181e-18
58711.0515946956,1.5871298460741235e-18
58716.05338771118,1.5866049999754586e-18
58717.36091743858,1.5864674811986217e-18
58721.055180722695,1.5860799470816406e-18
58726.056973730905,1.5855553077781288e-18
58729.05760267516,1.5852410825429352e-18
58731.058766736605,1.5850315990528062e-18
58736.0605597522,1.5845072699420241e-18
58740.75429791913,1.5840166484412036e-18
58741.06235275563,1.583984388397314e-18
58746.06414577094,1.5834614034550274e-18
58751.065938776235,1.5829387287054705e-18
58752.45098316238,1.5827937653031205e-18
58756.06773179571,1.5824163641486432e-18
58761.06952479608,1.5818946199772754e-18
58764.1476684054,1.581573880694758e-18
58766.071317813236,1.581372772408331e-18
58771.07311082554,1.5808514418272695e-18
58775.844353653905,1.5803542028815485e-18
58776.07490383448,1.5803300078486313e-18
58781.0766968416,1.5798095044481823e-18
58786.078489860054,1.5792886908550036e-18
58787.541038892836,1.5791364896222939e-18
58791.080282868505,1.5787679806594015e-18
58796.08207588026,1.5782485112347182e-18
58799.23772413231,1.5779203273266878e-18
58801.08386888561,1.5777286282197286e-18
58806.085661898054,1.577209468987775e-18
58810.934409373214,1.5767064397777662e-18
58811.08745490803,1.5766910335388574e-18
58816.089247917625,1.5761721844996335e-18
58821.09104092898,1.5756538524482925e-18
58822.6310946186,1.575494413385223e-18
58826.09283394434,1.5751359339872577e-18
58831.09462695443,1.5746179121286464e-18
58834.32777986221,1.5742838345587516e-18
58836.09641996164,1.5741005106554945e-18
58841.09821297995,1.5735832125799191e-18
58846.02446511153,1.5730742897080459e-18
58846.1000059888,1.57306632809465e-18
58851.101799002325,1.5725498571996873e-18
58856.103592011634,1.5720336964974542e-18
58857.72115035315,1.5718665026161419e-18
58861.10538501948,1.5715178459879508e-18
58866.10717804023,1.5710019954784474e-18
58869.41783558741,1.5706605766806162e-18
58871.1089710421,1.5704860415713675e-18
58876.110764062745,1.5699709148449e-18
58881.112557070504,1.5694553745281264e-18
58881.114520828436,1.5694553745281264e-18
58886.11435008006,1.5689404545968121e-18
58891.1161430946,1.5684249142800385e-18
58892.81120608097,1.568250792761096e-18
58896.11793610583,1.5679104079390305e-18
58901.119729117054,1.567396004995599e-18
58904.5078913173,1.5670475551625611e-18
58906.12152213171,1.5668811884618614e-18
58911.123315141704,1.566366992313583e-18
58916.125108150576,1.5658526927677283e-18
58916.20457655812,1.5658446277567559e-18
58921.12690116198,1.5653378762339906e-18
58926.12869417962,1.5648237834832889e-18
58927.90126180323,1.564641596953374e-18
58931.13048718409,1.5643095873350106e-18
58936.13228020243,1.5637952877891557e-18
58939.59794704305,1.5634394967281814e-18
58941.134073215384,1.5632810916408775e-18
58945.84090843776,1.562796467199498e-18
58946.135866226985,1.5627660683119866e-18
58951.13765924128,1.5622516653685552e-18
58951.29463229335,1.5622355353466104e-18
58956.13945225083,1.561736952232394e-18
58961.14124525987,1.5612220323010798e-18
58962.99131752572,1.5610318841577692e-18
58966.1430382727,1.5607066987794593e-18
58971.14483128207,1.5601912618602622e-18
58974.68800277192,1.5598261650173966e-18
58975.26371485836,1.5597666080132928e-18
58976.14662429245,1.5596761351337948e-18
58981.148417308366,1.5591600778291383e-18
58986.15021032279,1.5586442273196349e-18
58986.384688019534,1.5586203424794474e-18
58991.1520033288,1.5581293073883206e-18
58996.15379634273,1.5576138704691235e-18
58998.08137325834,1.5574152437245342e-18
59001.1555893578,1.5570994675256921e-18
59004.68652127729,1.5567376794052767e-18
59006.157382367295,1.5565870291362155e-18
59009.77805850346,1.5562166590169449e-18
59011.15917538778,1.5560753145297749e-18
59016.16096840107,1.5555681494167033e-18
59021.16276141227,1.5550660507848836e-18
59021.474743749044,1.5550347213191832e-18
59024.30172555503,1.554752549332726e-18
59026.16455442658,1.5545690186343158e-18
59031.16634743762,1.5540859451565849e-18
59033.171428991394,1.5538949698326617e-18
59036.16814045074,1.5536149691953125e-18
59041.169933459714,1.5531689120499933e-18
59043.91692984212,1.5529360607075596e-18
59044.86811422901,1.5528569615614842e-18
59046.17172647002,1.552754080972798e-18
59051.17351948724,1.552390741888734e-18
59053.7245319775,1.5522309926329347e-18
59056.1753124937,1.5521008150840342e-18
59056.5647994742,1.552081893327522e-18
59061.17710550678,1.5519320702390733e-18
59063.532134117304,1.5519126314946784e-18
59066.17889852061,1.5519536803325763e-18
59068.2614847182,1.5520512876448576e-18
59068.435935192116,1.5520629715710099e-18
59071.18069154101,1.5523119529353883e-18
59073.339736255766,1.5526357941452028e-18
59076.18248455067,1.5533185283432888e-18
59076.28201689689,1.5533496510138361e-18
59079.22429753499,1.5545499934802271e-18
59079.95816995439,1.5549492115233605e-18
59081.18427756722,1.555699257543793e-18
59081.18581796554,1.5556997745316758e-18
59083.147338399824,1.5569920374436368e-18
59084.128098609945,1.5575817138228105e-18
59085.10885882487,1.5580535169646955e-18
59085.599238927796,1.5582257773272596e-18
59086.08961904297,1.5583472694797284e-18
59086.186070573436,1.5583647436701685e-18
59086.38384710436,1.5583933847988782e-18
59086.67807516164,1.5584185104099845e-18
59086.87422721307,1.5584227497106238e-18
59087.07037925099,1.5584179934221016e-18
59087.168455275074,1.558411892965084e-18
59087.21749328112,1.558407343471715e-18
59087.24691609121,1.5584048619298774e-18
59087.26653129869,1.558402793978346e-18
59087.276338895674,1.5584016566050037e-18
59087.286146495906,1.5584009328219677e-18
59087.30576170614,1.55839845128013e-18
59087.33518451099,1.5583952459552564e-18
59087.38422252594,1.5583890421006623e-18
59087.482298543866,1.5583748766326723e-18
59087.67845058994,1.5583391010711794e-18
59087.87460262246,1.5582937095350655e-18
59088.16883069093,1.5582070623659006e-18
59088.46305875504,1.5580997356814219e-18
59088.95343885983,1.5578759833257263e-18
59089.44381897549,1.557601772952665e-18
59090.424579180304,1.5569262765849388e-18
59091.18786358711,1.5563156104977215e-18
59091.40533940282,1.5561327001847708e-18
59091.65485520168,1.5559197011770384e-18
59093.36685982452,1.5544340847968931e-18
59095.328380250925,1.5528782614622574e-18
59096.18965660284,1.552284449180021e-18
59098.270660900096,1.5510698378480634e-18
59101.191449615224,1.5497563784329057e-18
59101.21294153352,1.54974841681951e-18
59103.35154044618,1.5489851359092766e-18
59106.11674260752,1.5481619878022098e-18
59106.19324263069,1.548141308286896e-18
59111.02054367353,1.5469986616682305e-18
59111.19503564399,1.5469624725164313e-18
59115.04822568782,1.5462255579882231e-18
59116.196828661654,1.546027138038787e-18
59120.82814582227,1.5452899133178491e-18
59121.198621666954,1.5452350092046909e-18
59126.20041467821,1.5445348008161648e-18
59126.74491092872,1.544463456488332e-18
59130.635747956934,1.5439675617111065e-18
59131.20220770218,1.543898078539652e-18
59136.20400071066,1.5432953740658306e-18
59138.441596173165,1.5430375005098672e-18
59141.20579372223,1.5427243092504393e-18
59146.20758674382,1.5421684438788037e-18
59150.13828141599,1.5417398609239246e-18
59150.250952238035,1.5417281769977723e-18
59151.20937974748,1.54162457262605e-18
59156.21117276364,1.5410910411309534e-18
59161.21296577614,1.540560301370424e-18
59161.83496665415,1.5404951608971855e-18
59166.21475879226,1.5400365926451014e-18
59169.866156519034,1.5396548487924082e-18
59171.216551807636,1.5395136077028147e-18
59173.53165189846,1.539272381156679e-18
59176.21834481798,1.5389920703266e-18
59181.22013783077,1.5384723941067636e-18
59185.22833713857,1.5380565290538026e-18
59186.22193085358,1.5379534416699632e-18
59191.223723858966,1.537434179040433e-18
59196.225516877974,1.536915123206056e-18
59196.92502237796,1.5368425381073044e-18
59199.2889629363,1.5365970722605293e-18
59201.227309895046,1.5363956537813727e-18
59206.229102906305,1.5358759775615362e-18
59208.62170762229,1.5356279267753469e-18
59211.23089591968,1.535356714932006e-18
59216.232688931465,1.5348379692903588e-18
59220.31839286769,1.5344125916603534e-18
59221.23448194972,1.5343173624923332e-18
59226.236274959214,1.5337975828749202e-18
59228.711769360525,1.5335402263068396e-18
59231.23806797983,1.5332776998599306e-18
59232.01507811246,1.5331971531477833e-18
59236.23986098477,1.5327579202425176e-18
59241.24165400579,1.5322374168420686e-18
59243.711763345345,1.5319804738642943e-18
59246.24344701622,1.5317170168391962e-18
59251.24524003626,1.53119703042663e-18
59255.40844859238,1.530763897978382e-18
59256.24703305108,1.5306768372189107e-18
59261.24882605764,1.5301571609990743e-18
59266.25061907636,1.529636967791355e-18
59267.105133834935,1.5295481492730821e-18
59271.2524120926,1.529117188173942e-18
59276.25420510357,1.528596684773493e-18
59278.80181907995,1.5283320903750526e-18
59281.25599811818,1.528077628939116e-18
59286.257791133736,1.5275580561168561e-18
59290.498504324816,1.527117996030978e-18
59291.259584147614,1.527038793487326e-18
59296.26137715728,1.5265195308577958e-18
59301.26317017194,1.526000681818572e-18
59302.195189569065,1.5259037982893266e-18
59306.26496318922,1.525481832779348e-18
59311.26675620676,1.524963500728007e-18
59313.89187480267,1.5246914617040536e-18
59316.268549222295,1.524445168676666e-18
59321.270342233634,1.523926836625325e-18
59325.58857005447,1.5234798489018166e-18
59326.272135250394,1.5234090215618667e-18
59331.273928270515,1.5228915166911382e-18
59336.275721280275,1.5223745288082926e-18
59337.28525529616,1.5222703040511109e-18
59341.27751430125,1.521857540925447e-18
59346.27930730811,1.521340863235331e-18
59348.9819405335,1.5210623101640538e-18
59351.28110032258,1.520824909328251e-18
59356.28289334297,1.5203086452284414e-18
59360.678625776774,1.5198555570479155e-18
59361.28468635592,1.5197930015140911e-18
59366.28647937161,1.5192777713900472e-18
59371.28827238856,1.51876233447085e-18
59372.37531101496,1.5186505616905788e-18
59376.29006540539,1.5182477247322655e-18
59381.29185842072,1.5177330115961044e-18
59384.07199626268,1.517447530887197e-18
59386.29365143332,1.5172190222429793e-18
59391.29544445374,1.5167051362874307e-18
59395.76868150144,1.5162459476498872e-18
59396.297237469094,1.5161915605246118e-18
59401.29903047833,1.5156785017496758e-18
59406.30082349225,1.5151659599626226e-18
59407.46536675016,1.5150469493519916e-18
59411.30261650995,1.5146537283682992e-18
59416.30440953056,1.514141186581246e-18
59419.162051994615,1.5138489850298617e-18
59421.30620254158,1.5136293685772288e-18
59426.30799555406,1.5131177573683648e-18
59430.858737234485,1.5126520546834974e-18
59430.968433664675,1.5126413013355342e-18
59431.30978857917,1.5126062495570773e-18
59436.31158159282,1.5120951553360961e-18
59441.31337460628,1.511584991693304e-18
59442.55542247159,1.5114579160717006e-18
59446.31516761916,1.5110745178577822e-18
59451.31696063113,1.5105650779980261e-18
59454.252107721695,1.510265845411435e-18
59456.31875365368,1.510055431343117e-18
59460.634632721056,1.509616508630581e-18
59461.32054666308,1.5095466118688202e-18
59465.94879295552,1.5090762562930073e-18
59466.322339682774,1.5090379991896767e-18
59471.32413270091,1.5085301102935691e-18
59476.32592571753,1.5080222213974616e-18
59477.64547820491,1.5078886317285343e-18
59481.3277187327,1.5075144358989306e-18
59486.3295117466,1.5070075809785887e-18
59489.34216344485,1.5067023513325566e-18
59490.30083177388,1.506605777996041e-18
59491.331304759464,1.5065010362509765e-18
59496.3330977834,1.5059949051136707e-18
59501.03884868789,1.5055200000444887e-18
59501.33489079518,1.505489911349707e-18
59506.33668381887,1.5049855379712028e-18
59510.07829780675,1.5046085504070318e-18
59511.33847683136,1.5044818883757346e-18
59512.73553392506,1.5043417846594834e-18
59516.34026984507,1.5039793761536086e-18
59521.34206286065,1.5034775877145187e-18
59524.43221917316,1.5031686357557301e-18
59526.34385587884,1.5029780740221132e-18
59529.85576385443,1.5026276596351204e-18
59531.345648900446,1.5024794909078969e-18
59536.128904415724,1.5020044824411383e-18
59536.347441914535,1.5019827689500588e-18
59539.74449686673,1.5016468302237857e-18
59541.34923493388,1.501488114943752e-18
59546.351027947654,1.5009969764550487e-18
59547.825589661974,1.5008526334381582e-18
59549.633229883315,1.5006761337749547e-18
59551.35282095696,1.5005092500863721e-18
59554.57759639917,1.5001971962002865e-18
59556.3546139748,1.5000265901989474e-18
59559.52196291157,1.4997242556850593e-18
59559.522274899675,1.4997242556850593e-18
59561.35640699057,1.4995508579491529e-18
59562.4885828184,1.499444772035593e-18
59565.45520271697,1.4991687005061534e-18
59566.35820000557,1.4990854654570152e-18
59567.43294932116,1.498987134361698e-18
59569.41069592446,1.4988050512293597e-18
59570.39956922614,1.4987130273862132e-18
59571.21896014233,1.4986353758062098e-18
59571.35999303303,1.4986218307236793e-18
59571.38844252565,1.4986189355915353e-18
59571.88287917703,1.4985715795014667e-18
59572.37731583318,1.498523499628362e-18
59572.67397782246,1.498494238114193e-18
59572.97063980716,1.4984648732024473e-18
59573.1684144716,1.4984455378556289e-18
59573.3661891353,1.498425375328198e-18
59573.46507646833,1.4984156559560004e-18
59573.51452013368,1.4984107962699017e-18
59573.544186322564,1.498407590945028e-18
59573.563963798224,1.4984057297886498e-18
59573.57385252915,1.4984049026080372e-18
59573.58374126336,1.4984040754274247e-18
59573.60351872978,1.4984016972831636e-18
59573.633184924445,1.498398698753443e-18
59573.682628584735,1.4983936322721912e-18
59573.7815159148,1.4983839128999937e-18
59573.97929057729,1.4983637503725627e-18
59574.17706523898,1.4983437946402849e-18
59574.47372723148,1.4983128787648907e-18
59574.77038921915,1.4982824798773794e-18
59575.26482587679,1.4982312980769777e-18
59575.75926252596,1.4981792890959634e-18
59576.36178603888,1.4981146656106077e-18
59576.748135821734,1.4980737201702863e-18
59577.73700912852,1.497967013871267e-18
59579.71475573307,1.497750809538661e-18
59581.363579060155,1.4975703807675478e-18
59581.692502338374,1.4975345018084783e-18
59582.91564538195,1.497401635922587e-18
59584.659122245816,1.497213245538078e-18
59586.36537207475,1.4970302318275507e-18
59587.62574214654,1.4968956081828577e-18
59591.3671650962,1.4965000090549042e-18
59592.57010865643,1.4963734504211836e-18
59594.61233062447,1.4961601412207214e-18
59596.36895811439,1.495977127510194e-18
59597.51447516696,1.495858116899563e-18
59601.37075113109,1.495458795458853e-18
59606.309015866136,1.4949511133578986e-18
59606.37254414822,1.4949447027081513e-18
59607.403208190575,1.4948392371800508e-18
59611.37433716771,1.4944335050895936e-18
59616.37613017971,1.4939237550371078e-18
59617.29194120746,1.4938309040133487e-18
59618.005701117145,1.4937585257097503e-18
59621.37792319819,1.4934170035143425e-18
59626.37971621346,1.49291076897946e-18
59629.70238635427,1.4925754506386463e-18
59631.381509227715,1.4924061888058027e-18
59636.383302243295,1.4919024358127579e-18
59637.06940724584,1.4918335730267628e-18
59641.38509526256,1.4913995100003256e-18
59641.39907159195,1.491398682819713e-18
59646.38688828796,1.490898135151542e-18
59651.38868129828,1.4903967603027582e-18
59653.095756834926,1.4902257407111129e-18
59656.39047431985,1.4898961092370105e-18
59656.84687328339,1.4898507177008967e-18
59661.39226733159,1.4893961819542988e-18
59664.79244207815,1.4890562107225395e-18
59666.39406034808,1.488896254671587e-18
59671.39585337215,1.4883964307864519e-18
59676.397646382924,1.4878978476722355e-18
59676.4891273187,1.4878886452879209e-18
59681.39943940709,1.4873989543652895e-18
59686.401232423894,1.4869007848413794e-18
59686.5130723339,1.4868894111079568e-18
59688.18581256768,1.4867229410096805e-18
59691.403025436455,1.4864026153174694e-18
59696.404818459785,1.4859053763717484e-18
59699.88249781451,1.4855597182732778e-18
59701.40661147336,1.4854081374260275e-18
59706.40840449236,1.484911518865766e-18
59711.41019750827,1.4844155206909638e-18
59711.57918305073,1.4843985634884065e-18
59716.179271390654,1.48394247677816e-18
59716.411990524524,1.4839190055282789e-18
59721.41378354465,1.4834235243413596e-18
59723.27586829374,1.4832394766550666e-18
59726.41557656033,1.4829286635398998e-18
59731.41736958712,1.482433285750557e-18
59734.972553539345,1.4820818373877986e-18
59736.41916260497,1.4819390453345567e-18
59741.420955617636,1.4814442879306734e-18
59746.42274864092,1.4809497373219432e-18
59746.66923877347,1.4809252320962963e-18
59751.42454165495,1.4804558070986725e-18
59756.42633467563,1.479962083670555e-18
59758.36592401993,1.4797702811660192e-18
59761.42812769516,1.4794682568448608e-18
59766.429920705756,1.4789752571997792e-18
59770.06260926886,1.478616777801814e-18
59771.43171372358,1.4784820507595444e-18
59776.43350674098,1.477989257909616e-18
59781.43529976235,1.4774971888427235e-18
59781.75929451256,1.477465135593987e-18
59786.43709278021,1.4770046027879481e-18
59791.43888579906,1.4765125337210557e-18
59793.45597974539,1.476314217169196e-18
59796.44067882349,1.4760206714493163e-18
59801.4424718343,1.4755287057800004e-18
59805.15266498766,1.475164022527441e-18
59806.44426486005,1.475036843508261e-18
59811.446057869754,1.4745459118147108e-18
59816.44785089215,1.4740543597357012e-18
59816.84935023797,1.4740148618614518e-18
59821.4496439083,1.4735636348373041e-18
59826.45143692321,1.4730731167340602e-18
59828.54603547311,1.4728673555566876e-18
59831.45322994196,1.4725827020283928e-18
59836.455022969705,1.472093114503338e-18
59840.24272071972,1.4717218138058782e-18
59841.45681598777,1.4716034235807066e-18
59846.45860900145,1.4711141462483815e-18
59851.46040201611,1.4706253859039392e-18
59851.939405958816,1.4705783400066002e-18
59856.46219503718,1.470136625559497e-18
59861.46398805822,1.469647761817478e-18
59863.909794727886,1.4694093270059097e-18
59866.46578107283,1.4691597252560718e-18
59871.46757409865,1.4686722056825483e-18
59875.88018348822,1.4682416581737145e-18
59876.46936711745,1.4681844793138718e-18
59881.47116013505,1.4676968563427718e-18
59886.47295315727,1.4672091299740952e-18
59887.85057226183,1.4670754369075913e-18
59891.474746178115,1.4667223341836077e-18
59896.4765391916,1.4662353315979671e-18
59899.82096102519,1.4659095258341978e-18
59901.47833221576,1.4657485358074797e-18
59906.48012523282,1.4652618434145688e-18
59911.48191824898,1.4647754612143876e-18
59911.79134979293,1.464745372519606e-18
59916.48371127053,1.4642896993996658e-18
59921.48550429185,1.4638041443800972e-18
59923.76173855806,1.4635829769638158e-18
59926.48729730739,1.4633187961556817e-18
59931.489090323645,1.4628341717143022e-18
59935.732127315874,1.4624229595522868e-18
59936.490883347185,1.462349237080193e-18
59941.492676360685,1.4618646126388135e-18
59946.494469382844,1.4613796780047043e-18
59947.70251608792,1.4612625285504515e-18
59951.496262408444,1.4608953637560545e-18
59956.49805542039,1.4604108427122516e-18
59959.67290485009,1.4601036485122647e-18
59961.49984843755,1.4599267352587549e-18
59966.50164146695,1.4594425244076817e-18
59971.50343447967,1.4589586237493381e-18
59971.643293616544,1.4589454922571139e-18
59976.50522750682,1.4584752400788775e-18
59981.50702051963,1.4579917530108402e-18
59983.61367238314,1.4577883699777287e-18
59986.50881353737,1.4575088863282624e-18
59991.510606555385,1.4570260196456846e-18
59995.58406114578,1.456633315649875e-18
59996.51239958109,1.4565438767461427e-18
60001.51419259797,1.4560618372441774e-18
60006.515985625585,1.4555800045373653e-18
60007.55444990893,1.4554803292735527e-18
60011.51777863555,1.4550984820232829e-18
60016.51957165958,1.4546175798946599e-18
60019.52483867185,1.454328376872996e-18
60021.521364681415,1.4541366777660368e-18
60026.52315769689,1.4536558790349904e-18
60031.49522743614,1.4531786992191239e-18
60031.52495072594,1.4531757006894034e-18
60036.526743740484,1.4526956257413929e-18
60041.5285367606,1.4522152406006527e-18
60043.46561620565,1.4520295385531346e-18
60046.530329782385,1.451735475845372e-18
60051.532122802026,1.4512558144876678e-18
60055.4360049745,1.4508817220556407e-18
60056.533915815744,1.4507765667202699e-18
60061.53570884393,1.4502969053625657e-18
60066.53750185888,1.4498175541975912e-18
60067.406393739075,1.4497341123533e-18
60071.53929488111,1.4493389268156527e-18
60076.54108790714,1.448859885843408e-18
60079.376782498046,1.448588467204914e-18
60081.54288092152,1.4483812584614694e-18
60086.544673944976,1.4479030446698372e-18
60091.34717126438,1.4474436492371406e-18
60091.54646696219,1.447424830878205e-18
60096.54825998198,1.4469469272793025e-18
60101.55005300122,1.4464695406682828e-18
60103.317560029245,1.446300795823322e-18
60106.551846028895,1.4459925676475694e-18
60111.55363904994,1.445515387831703e-18
60115.28793879377,1.4451598035658817e-18
60116.5554320614,1.4450387250037192e-18
60121.55722508455,1.4445625791636184e-18
60126.55901810452,1.4440861231307878e-18
60127.25832755841,1.4440196384890539e-18
60131.56081113064,1.443609977290687e-18
60136.562604148196,1.4431344518360456e-18
60139.228716320744,1.442880714183145e-18
60141.56439716663,1.4426582025983682e-18
60146.566190195525,1.4421824703485736e-18
60151.199105093096,1.441741789877236e-18
60151.56798320826,1.4417068414963556e-18
60156.56977623868,1.4412312126441376e-18
60161.571569248226,1.4407564109725322e-18
60163.16949385383,1.4406046233301287e-18
60166.5733622709,1.440281299108197e-18
60171.57515529242,1.439806187243862e-18
60175.13988261976,1.439467560180598e-18
60176.57694832277,1.4393312821746799e-18
60181.57874133573,1.4388571008885339e-18
60186.5805343535,1.4383827128072347e-18
60187.11027138588,1.4383326683801753e-18
60191.58232738627,1.437908945111395e-18
60196.584120395935,1.4374357978010146e-18
60199.080660149404,1.4371994309409776e-18
60201.58591341696,1.4369628572857874e-18
60206.58770644769,1.4364897099754071e-18
60211.05104892188,1.4360679512605816e-18
60211.58949946229,1.4360170796529096e-18
60216.59129248338,1.4355446561255653e-18
60221.59308550947,1.4350726461885272e-18
60223.02143768089,1.4349380225438342e-18
60226.59487852704,1.4346007396490657e-18
60231.59667154683,1.4341292466999105e-18
60234.9918264546,1.4338093345980056e-18
60236.598464567556,1.4336578571483318e-18
60241.600257587976,1.4331865709943297e-18
60246.602050619076,1.432715698430634e-18
60246.962205213174,1.4326815772303661e-18
60251.60384363554,1.4322444122766318e-18
60256.60563666058,1.4317738499056657e-18
60258.93259397286,1.4315549572360689e-18
60261.60742968113,1.431303184137123e-18
60266.60922269631,1.4308329319588867e-18
60270.902982748616,1.430428957627231e-18
60271.61101572954,1.4303624729854971e-18
60276.612808743754,1.4298923242048373e-18
60281.61460176249,1.4294223822193306e-18
60282.873371505004,1.4293041987893121e-18
60283.96833585676,1.4292010080078961e-18
60286.61639478515,1.428952440233824e-18
60291.61818781121,1.428482808441047e-18
60294.84376026942,1.4281801637344291e-18
60296.61998082807,1.4280133834434231e-18
60301.62177385959,1.427544268638529e-18
60306.62356688119,1.4270749470384817e-18
60306.81414903516,1.4270571626553118e-18
60311.62535990471,1.426606452619047e-18
60316.627152917856,1.4261381649947654e-18
60318.78453780991,1.4259359193349962e-18
60321.628945944765,1.4256695671777541e-18
60326.63073896109,1.4252017965413554e-18
60330.75492656718,1.4248161235807525e-18
60331.63253199115,1.4247343360976863e-18
60336.634325010724,1.4242670824491704e-18
60341.63611803212,1.4237996220055014e-18
60342.72531533125,1.4236983957780402e-18
60346.63791105555,1.4233328853448684e-18
60350.554279562624,1.4229675817068496e-18
60351.63970408127,1.422866458876965e-18
